Date,Open,Volume,Low,Close,High
2025-01-02,17.209999084472656,0,16.959999084472656,17.93000030517578,19.5
2025-01-03,17.65999984741211,0,16.110000610351562,16.1299991607666,17.940000534057617
2025-01-06,16.770000457763672,0,15.710000038146973,16.040000915527344,16.8700008392334
2025-01-07,16.479999542236328,0,15.789999961853027,17.81999969482422,18.899999618530277
2025-01-08,17.90999984741211,0,17.3700008392334,17.700000762939453,19.5
2025-01-10,18.290000915527344,0,18.049999237060547,19.540000915527344,20.309999465942383
2025-01-13,21.18000030517578,0,19.149999618530277,19.190000534057617,22.040000915527344
2025-01-14,18.790000915527344,0,18.239999771118164,18.709999084472656,19.65999984741211
2025-01-15,19.07999992370605,0,15.960000038146973,16.1200008392334,19.13999938964844
2025-01-16,15.869999885559082,0,15.640000343322754,16.600000381469727,16.600000381469727
2025-01-17,16.190000534057617,0,15.529999732971191,15.970000267028809,16.229999542236328
2025-01-21,16.290000915527344,0,14.93000030517578,15.0600004196167,16.290000915527344
2025-01-22,14.890000343322754,0,14.59000015258789,15.100000381469728,15.289999961853027
2025-01-23,15.279999732971191,0,14.59000015258789,15.020000457763672,15.390000343322754
2025-01-24,15.020000457763672,0,14.579999923706056,14.850000381469728,15.15999984741211
2025-01-27,18.82999992370605,0,17.56999969482422,17.899999618530273,22.51000022888184
2025-01-28,18.290000915527344,0,16.25,16.40999984741211,18.38999938964844
2025-01-29,16.420000076293945,0,16.170000076293945,16.559999465942383,18.07999992370605
2025-01-30,15.93000030517578,0,15.31999969482422,15.84000015258789,16.420000076293945
2025-01-31,15.449999809265137,0,14.899999618530272,16.43000030517578,17.09000015258789
2025-02-03,20.36000061035156,0,17.65999984741211,18.6200008392334,20.420000076293945
2025-02-04,18.780000686645508,0,16.780000686645508,17.209999084472656,19.11000061035156
2025-02-05,17.540000915527344,0,15.770000457763672,15.770000457763672,17.75
2025-02-06,15.880000114440918,0,14.989999771118164,15.5,16.149999618530273
2025-02-07,15.380000114440918,0,14.789999961853027,16.540000915527344,16.65999984741211
2025-02-10,16.579999923706055,0,15.699999809265137,15.8100004196167,16.610000610351562
2025-02-11,16.1299991607666,0,15.75,16.020000457763672,16.420000076293945
2025-02-12,15.90999984741211,0,15.640000343322754,15.890000343322754,17.18000030517578
2025-02-13,15.970000267028809,0,14.979999542236328,15.100000381469728,16.329999923706055
2025-02-14,15.079999923706056,0,14.739999771118164,14.770000457763672,15.420000076293944
2025-02-18,15.56999969482422,0,15.350000381469728,15.350000381469728,16.030000686645508
2025-02-19,15.140000343322754,0,15.050000190734863,15.270000457763672,15.960000038146973
2025-02-20,15.609999656677246,0,15.119999885559082,15.65999984741211,16.6299991607666
2025-02-21,15.630000114440918,0,15.279999732971191,18.209999084472656,19.030000686645508
2025-02-24,18.07999992370605,0,17.309999465942383,18.979999542236328,20.239999771118164
2025-02-25,19.09000015258789,0,18.850000381469727,19.43000030517578,21.479999542236328
2025-02-26,18.959999084472656,0,17.829999923706055,19.100000381469727,20.059999465942383
2025-02-27,18.25,0,17.670000076293945,21.1299991607666,21.46999931335449
2025-02-28,21.209999084472656,0,19.049999237060547,19.6299991607666,22.399999618530277
2025-03-03,19.82999992370605,0,19.25,22.780000686645508,24.309999465942383
2025-03-04,22.959999084472656,0,21.709999084472656,23.51000022888184,26.350000381469727
2025-03-05,23.030000686645508,0,21.3700008392334,21.93000030517578,24.84000015258789
2025-03-06,22.600000381469727,0,22.38999938964844,24.8700008392334,25.920000076293945
2025-03-07,24.850000381469727,0,23.09000015258789,23.3700008392334,26.559999465942383
2025-03-10,24.700000762939453,0,24.68000030517578,27.86000061035156,29.559999465942383
2025-03-11,27.940000534057617,0,26.18000030517578,26.920000076293945,29.56999969482422
2025-03-12,26.8799991607666,0,23.88999938964844,24.229999542236328,26.90999984741211
2025-03-13,24.920000076293945,0,23.459999084472656,24.65999984741211,26.1299991607666
2025-03-14,24.350000381469727,0,21.479999542236328,21.770000457763672,24.36000061035156
2025-03-17,22.88999938964844,0,20.31999969482422,20.51000022888184,22.950000762939453
2025-03-18,20.82999992370605,0,20.40999984741211,21.700000762939453,22.56999969482422
2025-03-19,21.84000015258789,0,19.420000076293945,19.899999618530277,22.100000381469727
2025-03-20,19.520000457763672,0,19.299999237060547,19.799999237060547,21.170000076293945
2025-03-21,20.020000457763672,0,19.149999618530277,19.280000686645508,21.13999938964844
2025-03-24,19.1299991607666,0,17.459999084472656,17.479999542236328,19.13999938964844
2025-03-25,17.579999923706055,0,17.020000457763672,17.149999618530273,17.770000457763672
2025-03-26,17.229999542236328,0,16.969999313354492,18.32999992370605,19.06999969482422
2025-03-27,18.36000061035156,0,17.950000762939453,18.690000534057617,19.280000686645508
2025-03-28,19.07999992370605,0,18.920000076293945,21.649999618530277,22.18000030517578
2025-03-31,24.11000061035156,0,21.670000076293945,22.280000686645508,24.799999237060547
